player_name,team_abbreviation,age,player_height,pts,reb,season
Al-Farouq Aminu,NOP,23,205.74,7.2,6.2,2013-14
Al Horford,ATL,28,208.28,18.6,8.4,2013-14
Al Harrington,WAS,34,205.74,6.6,2.4,2013-14
Adonis Thomas,PHI,21,200.66,2.3,0.5,2013-14
Aaron Gray,SAC,29,213.36,1.8,3,2013-14
Aaron Brooks,DEN,29,182.88,9,1.9,2013-14
AJ Price,MIN,27,187.96,1.6,0.4,2013-14
Al Jefferson,CHA,29,208.28,21.8,10.8,2013-14
Amar'e Stoudemire,NYK,31,210.82,11.9,4.9,2013-14
Amir Johnson,TOR,27,205.74,10.4,6.6,2013-14
Anderson Varejao,CLE,31,210.82,8.4,9.7,2013-14
Anthony Davis,NOP,21,208.28,20.8,10,2013-14
Anthony Bennett,CLE,21,203.2,4.2,3,2013-14
Antawn Jamison,LAC,38,205.74,3.8,2.5,2013-14
Andris Biedrins,UTA,28,213.36,0.5,2.8,2013-14
Andrew Nicholson,ORL,24,205.74,5.7,3.4,2013-14
Andrew Bynum,IND,26,213.36,8.7,5.6,2013-14
Andrew Bogut,GSW,29,213.36,7.3,10,2013-14
Casper Ware,PHI,24,177.8,5.3,1,2013-14
Andrei Kirilenko,BKN,33,205.74,5,3.2,2013-14
Andrea Bargnani,NYK,28,213.36,13.3,5.3,2013-14
Andre Roberson,OKC,22,200.66,1.9,2.4,2013-14
Andre Miller,WAS,38,187.96,4.9,2.2,2013-14
Andre Iguodala,GSW,30,198.12,9.3,4.7,2013-14
Andre Drummond,DET,20,208.28,13.5,13.2,2013-14
Andray Blatche,BKN,27,210.82,11.2,5.3,2013-14
Anthony Randolph,DEN,24,210.82,4.8,2.8,2013-14
Jamal Crawford,LAC,34,195.58,18.6,2.3,2013-14
Chandler Parsons,HOU,25,205.74,16.6,5.5,2013-14
Charlie Villanueva,DET,29,210.82,4.6,1.7,2013-14
Kevin Seraphin,WAS,24,208.28,4.7,2.4,2013-14
Kevin Martin,MIN,31,200.66,19.1,3,2013-14
Kevin Love,MIN,25,208.28,26.1,12.5,2013-14
Kevin Garnett,BKN,38,210.82,6.5,6.6,2013-14
Kevin Durant,OKC,25,205.74,32,7.4,2013-14
Kenyon Martin,NYK,36,205.74,4.3,4.2,2013-14
Kentavious Caldwell-Pope,DET,21,195.58,5.9,2,2013-14
Kent Bazemore,LAL,24,195.58,6,1.7,2013-14
Kenneth Faried,DEN,24,203.2,13.7,8.6,2013-14
Kendrick Perkins,OKC,29,208.28,3.4,4.9,2013-14
Khris Middleton,MIL,22,203.2,12.1,3.8,2013-14
Kendall Marshall,LAL,22,193.04,8,2.9,2013-14
Kelly Olynyk,BOS,23,213.36,8.7,5.2,2013-14
Keith Bogans,BOS,34,195.58,2,0.5,2013-14
Kawhi Leonard,SAS,23,200.66,12.8,6.2,2013-14
Justin Hamilton,MIA,24,213.36,3.3,0.9,2013-14
Julyan Stone,TOR,25,198.12,0.9,1,2013-14
Jrue Holiday,NOP,24,193.04,14.3,4.2,2013-14
Josh Smith,DET,28,205.74,16.4,6.8,2013-14
Josh Powell,HOU,31,205.74,4,5,2013-14
Josh McRoberts,CHA,27,208.28,8.5,4.8,2013-14
Josh Harrellson,DET,25,208.28,2.9,2.4,2013-14
Kemba Walker,CHA,24,185.42,17.7,4.2,2013-14
Josh Childress,NOP,31,203.2,0,0.8,2013-14
Kirk Hinrich,CHI,33,193.04,9.1,2.6,2013-14
Kobe Bryant,LAL,35,198.12,13.8,4.3,2013-14
Hilton Armstrong,GSW,29,210.82,1.7,3.1,2013-14
Hollis Thompson,PHI,23,203.2,6,3.2,2013-14
Ian Clark,UTA,23,190.5,3,0.8,2013-14
Ian Mahinmi,IND,27,210.82,3.5,3.3,2013-14
Iman Shumpert,NYK,24,195.58,6.7,4.2,2013-14
Isaiah Canaan,HOU,23,182.88,4.6,1.1,2013-14
Isaiah Thomas,SAC,25,175.26,20.3,2.9,2013-14
Ish Smith,PHX,25,182.88,3.7,1.8,2013-14
J.J. Barea,MIN,30,182.88,8.4,1.9,2013-14
JJ Hickson,DEN,25,205.74,11.8,9.2,2013-14
Klay Thompson,GSW,24,200.66,18.4,3.1,2013-14
JJ Redick,LAC,30,193.04,15.2,2.1,2013-14
JaVale McGee,DEN,26,213.36,7,3.4,2013-14
Jae Crowder,DAL,23,198.12,4.6,2.5,2013-14
Jamaal Franklin,MEM,22,195.58,1.9,1.1,2013-14
Kyrie Irving,CLE,22,190.5,20.8,3.6,2013-14
Kyle Singler,DET,26,203.2,9.6,3.7,2013-14
Kyle O'Quinn,ORL,24,208.28,6.2,5.3,2013-14
Kyle Lowry,TOR,28,182.88,17.9,4.7,2013-14
Kyle Korver,ATL,33,200.66,12,4,2013-14
Kris Humphries,BOS,29,205.74,8.4,5.9,2013-14
Kosta Koufos,MEM,25,213.36,6.4,5.2,2013-14
JR Smith,NYK,28,198.12,14.5,4,2013-14
Henry Sims,PHI,24,208.28,7.6,5.2,2013-14
Jose Calderon,DAL,32,190.5,11.4,2.4,2013-14
Jordan Hill,LAL,26,208.28,9.7,7.4,2013-14
Jeff Teague,ATL,26,187.96,16.5,2.6,2013-14
Jeff Green,BOS,27,205.74,16.9,4.6,2013-14
Jeff Ayres,SAS,27,205.74,3.3,3.5,2013-14
Jeff Adrien,MIL,28,200.66,6.8,5.8,2013-14
Jason Thompson,SAC,27,210.82,7.1,6.4,2013-14
Jason Terry,BKN,36,187.96,4.5,1.1,2013-14
Jason Smith,NOP,28,213.36,9.7,5.8,2013-14
Jason Maxiell,ORL,31,200.66,3.2,2.5,2013-14
Jason Collins,BKN,35,213.36,1.1,0.9,2013-14
Jarvis Varnado,PHI,26,205.74,4.1,2.6,2013-14
Jeff Withey,NOP,24,213.36,3.3,2.6,2013-14
Jarrett Jack,CLE,30,190.5,9.5,2.8,2013-14
Jared Dudley,LAC,28,200.66,6.9,2.2,2013-14
Jared Cunningham,SAC,23,193.04,2,0.5,2013-14
Jannero Pargo,CHA,34,185.42,4.7,0.7,2013-14
Jan Vesely,DEN,24,213.36,3.6,3.5,2013-14
James Southerland,NOP,24,203.2,3.5,2,2013-14
James Nunnally,PHI,23,200.66,3.4,1.5,2013-14
James Jones,MIA,33,203.2,4.9,1.2,2013-14
James Johnson,MEM,27,205.74,7.4,3.2,2013-14
James Harden,HOU,24,195.58,25.4,4.7,2013-14
James Anderson,PHI,25,198.12,10.1,3.8,2013-14
Jared Sullinger,BOS,22,205.74,13.3,8.1,2013-14
Jorge Gutierrez,BKN,25,190.5,4.1,1.5,2013-14
Jeffery Taylor,CHA,25,200.66,8,2.3,2013-14
Jeremy Lamb,OKC,22,195.58,8.5,2.4,2013-14
Jordan Hamilton,HOU,23,200.66,6.7,3.2,2013-14
Jordan Farmar,LAL,27,187.96,10.1,2.5,2013-14
Jordan Crawford,GSW,25,193.04,11,2.3,2013-14
Jonas Valanciunas,TOR,22,210.82,11.3,8.8,2013-14
Jonas Jerebko,DET,27,208.28,4.2,2.7,2013-14
Jon Leuer,MEM,25,208.28,6.2,3.2,2013-14
Jamaal Tinsley,UTA,36,190.5,1.1,1.4,2013-14
John Salmons,TOR,34,198.12,5.2,2.1,2013-14
John Lucas III,UTA,31,180.34,3.8,0.9,2013-14
John Jenkins,ATL,23,193.04,3.1,1.7,2013-14
Jeremy Evans,UTA,26,205.74,6.1,4.7,2013-14
John Henson,MIL,23,210.82,11.1,7.1,2013-14
Joel Anthony,BOS,31,205.74,0.8,1.2,2013-14
Joe Johnson,BKN,33,200.66,15.8,3.4,2013-14
Jodie Meeks,LAL,26,193.04,15.7,2.5,2013-14
Joakim Noah,CHI,29,210.82,12.6,11.3,2013-14
Jimmy Butler,CHI,24,200.66,13.1,4.9,2013-14
Jimmer Fredette,CHI,25,187.96,5.6,1.1,2013-14
Jerryd Bayless,BOS,25,190.5,9.3,2,2013-14
Jermaine O'Neal,GSW,35,210.82,7.9,5.5,2013-14
Jeremy Tyler,NYK,23,208.28,3.6,2.7,2013-14
Jeremy Lin,HOU,25,190.5,12.5,2.6,2013-14
Joel Freeland,POR,27,208.28,3.3,4,2013-14
Hedo Turkoglu,LAC,35,208.28,3,2.3,2013-14
Hasheem Thabeet,OKC,27,220.98,1.2,1.7,2013-14
Harrison Barnes,GSW,22,203.2,9.5,4,2013-14
Danny Green,SAS,27,198.12,9.1,3.4,2013-14
Dante Cunningham,MIN,27,203.2,6.3,4.1,2013-14
Darius Johnson-Odom,PHI,24,187.96,0,0.7,2013-14
Darius Miller,NOP,24,203.2,4.4,1.2,2013-14
Darius Morris,MEM,23,193.04,4,1,2013-14
Darrell Arthur,DEN,26,205.74,5.9,3.1,2013-14
Darren Collison,LAC,26,182.88,11.4,2.4,2013-14
David Lee,GSW,31,205.74,18.2,9.3,2013-14
David West,IND,33,205.74,14,6.8,2013-14
DeAndre Jordan,LAC,25,210.82,10.4,13.6,2013-14
Danny Granger,LAC,31,205.74,8.2,3.2,2013-14
DeAndre Liggins,MIA,26,198.12,2,1,2013-14
DeMar DeRozan,TOR,24,200.66,22.7,4.3,2013-14
DeMarcus Cousins,SAC,23,210.82,22.7,11.7,2013-14
DeMarre Carroll,ATL,27,203.2,11.1,5.5,2013-14
Dennis Schroder,ATL,20,185.42,3.7,1.2,2013-14
Derek Fisher,OKC,39,185.42,5.2,1.5,2013-14
Deron Williams,BKN,30,190.5,14.3,2.6,2013-14
Derrick Favors,UTA,22,208.28,13.3,8.7,2013-14
Derrick Rose,CHI,25,190.5,15.9,3.2,2013-14
Derrick Williams,SAC,23,203.2,8,4.1,2013-14
Devin Harris,DAL,31,190.5,7.9,2.1,2013-14
DeJuan Blair,DAL,25,200.66,6.4,4.7,2013-14
Dewayne Dedmon,ORL,24,213.36,3.1,4.1,2013-14
Daniel Orton,PHI,23,208.28,3,2.8,2013-14
Damian Lillard,POR,23,190.5,20.7,3.5,2013-14
Chase Budinger,MIN,26,200.66,6.7,2.5,2013-14
Chauncey Billups,DET,37,190.5,3.8,1.5,2013-14
Chris Andersen,MIA,35,208.28,6.6,5.3,2013-14
Chris Babb,BOS,24,195.58,1.6,1.2,2013-14
Chris Bosh,MIA,30,210.82,16.2,6.6,2013-14
Chris Copeland,IND,30,203.2,3.7,0.8,2013-14
Chris Douglas-Roberts,CHA,27,200.66,6.9,2.4,2013-14
Chris Johnson,BOS,24,198.12,6.3,2.4,2013-14
Chris Kaman,LAL,32,213.36,10.4,5.9,2013-14
Chris Paul,LAC,29,182.88,19.1,4.3,2013-14
Damion James,SAS,26,200.66,1.2,2.4,2013-14
Chris Singleton,WAS,24,205.74,3,2.2,2013-14
Chris Wright,MIL,25,205.74,6,2.5,2013-14
Chuck Hayes,TOR,31,198.12,2.2,3.4,2013-14
Cody Zeller,CHA,21,213.36,6,4.3,2013-14
Cole Aldrich,NYK,25,210.82,2,2.8,2013-14
Corey Brewer,MIN,28,205.74,12.3,2.6,2013-14
Cory Joseph,SAS,22,190.5,5,1.6,2013-14
Courtney Lee,MEM,28,195.58,9.6,2.4,2013-14
D.J. Augustin,CHI,26,182.88,13.1,1.8,2013-14
DJ Stephens,MIL,23,195.58,2.3,1.7,2013-14
DJ White,CHA,27,205.74,0,1,2013-14
Chris Smith,NYK,26,187.96,0,0,2013-14
Dexter Pittman,ATL,26,210.82,0,1.5,2013-14
Diante Garrett,UTA,25,193.04,3.5,1.4,2013-14
Dion Waiters,CLE,22,193.04,15.9,2.8,2013-14
Francisco Garcia,HOU,32,200.66,5.7,2.2,2013-14
Gal Mekel,DAL,26,190.5,2.4,0.9,2013-14
Garrett Temple,WAS,28,198.12,1.8,0.9,2013-14
Gary Neal,CHA,29,193.04,10.5,1.7,2013-14
George Hill,IND,28,190.5,10.3,3.7,2013-14
Gerald Green,PHX,28,203.2,15.8,3.4,2013-14
Gerald Henderson,CHA,26,195.58,14,4,2013-14
Gerald Wallace,BOS,31,200.66,5.1,3.7,2013-14
Giannis Antetokounmpo,MIL,19,205.74,6.8,4.4,2013-14
Gigi Datome,DET,26,203.2,2.4,1.4,2013-14
Evan Turner,IND,25,200.66,14,5,2013-14
Glen Davis,LAC,28,205.74,9.4,5.2,2013-14
Goran Dragic,PHX,28,190.5,20.3,3.2,2013-14
Gordon Hayward,UTA,24,203.2,16.2,5.1,2013-14
Gorgui Dieng,MIN,24,210.82,4.8,5,2013-14
Greg Monroe,DET,24,210.82,15.2,9.3,2013-14
Greg Oden,MIA,26,213.36,2.9,2.3,2013-14
Greg Smith,HOU,23,208.28,3.5,2.5,2013-14
Greg Stiemsma,NOP,28,210.82,2.9,4.1,2013-14
Greivis Vasquez,TOR,27,198.12,9.6,2.2,2013-14
Gustavo Ayon,ATL,29,208.28,4.3,4.8,2013-14
Hamady Ndiaye,SAC,27,213.36,0.4,1.3,2013-14
Glen Rice,WAS,23,198.12,2.9,1.8,2013-14
Evan Fournier,DEN,21,198.12,8.4,2.7,2013-14
Ersan Ilyasova,MIL,27,208.28,11.2,6.2,2013-14
Erik Murphy,CHI,23,208.28,0.3,0.3,2013-14
Dionte Christmas,PHX,27,195.58,2.3,1.2,2013-14
Dirk Nowitzki,DAL,36,213.36,21.7,6.2,2013-14
Donald Sloan,IND,26,190.5,2.3,0.9,2013-14
Donatas Motiejunas,HOU,23,213.36,5.5,3.6,2013-14
Dorell Wright,POR,28,205.74,5,2.8,2013-14
Doron Lamb,ORL,22,193.04,3.6,0.9,2013-14
Draymond Green,GSW,24,200.66,6.2,5,2013-14
Drew Gooden,WAS,32,208.28,8.3,5.2,2013-14
Dwight Buycks,TOR,25,190.5,3.1,1.6,2013-14
Dwight Howard,HOU,28,210.82,18.3,12.2,2013-14
Dwyane Wade,MIA,32,193.04,19,4.5,2013-14
E'Twaun Moore,ORL,25,193.04,6.3,1.7,2013-14
Earl Clark,NYK,26,208.28,4.8,2.6,2013-14
Earl Watson,POR,35,185.42,0.5,0.6,2013-14
Ed Davis,MEM,25,208.28,5.7,4.1,2013-14
Ekpe Udoh,MIL,27,208.28,3.4,3.5,2013-14
Elias Harris,LAL,24,203.2,0,0.5,2013-14
Elliot Williams,PHI,25,195.58,6,1.9,2013-14
Elton Brand,ATL,35,205.74,5.7,4.9,2013-14
Enes Kanter,UTA,22,210.82,12.3,7.5,2013-14
Eric Bledsoe,PHX,24,185.42,17.7,4.7,2013-14
Eric Gordon,NOP,25,193.04,15.4,2.6,2013-14
Eric Maynor,PHI,27,190.5,2.6,1.3,2013-14
Channing Frye,PHX,31,210.82,11.1,5.1,2013-14
John Wall,WAS,23,193.04,19.3,4.1,2013-14
Brandan Wright,DAL,26,208.28,9.1,4.2,2013-14
LaMarcus Aldridge,POR,28,210.82,23.2,11.1,2013-14
Scotty Hopson,CLE,24,200.66,0.5,0,2013-14
Serge Ibaka,OKC,24,208.28,15.1,8.8,2013-14
Sergey Karasev,CLE,20,200.66,1.7,0.7,2013-14
Seth Curry,CLE,23,187.96,1.5,0.5,2013-14
Shabazz Muhammad,MIN,21,198.12,3.9,1.4,2013-14
Shane Battier,MIA,35,203.2,4.1,1.9,2013-14
Shane Edwards,CLE,27,200.66,1,1,2013-14
Shane Larkin,DAL,21,180.34,2.8,0.9,2013-14
Shannon Brown,NYK,28,193.04,2.2,1,2013-14
Shaun Livingston,BKN,28,200.66,8.3,3.2,2013-14
Shavlik Randolph,PHX,30,208.28,1.4,1.8,2013-14
Shawn Marion,DAL,36,200.66,10.4,6.5,2013-14
Shawne Williams,LAL,28,205.74,5.6,4.6,2013-14
Shelvin Mack,ATL,24,190.5,7.5,2.2,2013-14
Solomon Hill,IND,23,200.66,1.7,1.5,2013-14
Solomon Jones,ORL,29,208.28,1.3,1.5,2013-14
Spencer Hawes,CLE,26,215.9,13.2,8.3,2013-14
Stephen Curry,GSW,26,190.5,24,4.3,2013-14
Stephen Jackson,LAC,36,203.2,1.7,1.1,2013-14
Steve Blake,GSW,34,190.5,6.9,2.9,2013-14
Steve Nash,LAL,40,190.5,6.8,1.9,2013-14
Sasha Vujacic,LAC,30,200.66,2.5,1.5,2013-14
Steve Novak,TOR,31,208.28,3.3,1.1,2013-14
Samuel Dalembert,DAL,34,210.82,6.6,6.8,2013-14
Ryan Hollins,LAC,29,213.36,2.3,1.5,2013-14
Reggie Williams,OKC,27,198.12,3.7,0,2013-14
Richard Jefferson,UTA,34,200.66,10.1,2.7,2013-14
Ricky Ledo,DAL,21,200.66,1.7,0.2,2013-14
Ricky Rubio,MIN,23,193.04,9.5,4.2,2013-14
Robbie Hummel,MIN,25,203.2,3.4,2.5,2013-14
Robert Covington,HOU,23,205.74,2.3,0.7,2013-14
Robert Sacre,LAL,25,213.36,5.4,3.9,2013-14
Robin Lopez,POR,26,213.36,11.1,8.5,2013-14
Rodney Stuckey,DET,28,195.58,13.9,2.3,2013-14
Roger Mason Jr.,MIA,33,195.58,3,0.9,2013-14
Ronnie Brewer,CHI,29,200.66,0.3,0.6,2013-14
Ronnie Price,ORL,31,187.96,2.4,1.4,2013-14
Ronny Turiaf,MIN,31,208.28,4.8,5.6,2013-14
Roy Hibbert,IND,27,218.44,10.8,6.6,2013-14
Royal Ivey,OKC,32,193.04,0,0.5,2013-14
Royce White,SAC,23,203.2,0,0,2013-14
Rudy Gay,SAC,27,203.2,20,6,2013-14
Rudy Gobert,UTA,22,215.9,2.3,3.4,2013-14
Russell Westbrook,OKC,25,190.5,21.8,5.7,2013-14
Ryan Anderson,NOP,26,208.28,19.8,6.5,2013-14
Ryan Gomes,OKC,31,200.66,1.2,0.8,2013-14
Ryan Kelly,LAL,23,210.82,8,3.7,2013-14
Steven Adams,OKC,20,213.36,3.3,4.1,2013-14
Taj Gibson,CHI,29,205.74,13,6.8,2013-14
Tayshaun Prince,MEM,34,205.74,6,3.1,2013-14
Tyler Zeller,CLE,24,213.36,5.7,4,2013-14
Tyreke Evans,NOP,24,198.12,14.5,4.7,2013-14
Tyshawn Taylor,BKN,24,190.5,3.9,0.7,2013-14
Tyson Chandler,NYK,31,215.9,8.7,9.6,2013-14
Udonis Haslem,MIA,34,203.2,3.8,3.8,2013-14
Vander Blue,BOS,21,193.04,1.7,1,2013-14
Viacheslav Kravtsov,PHX,26,210.82,1,0.9,2013-14
Victor Claver,POR,25,205.74,2.2,1.9,2013-14
Victor Oladipo,ORL,22,193.04,13.8,4.1,2013-14
Vince Carter,DAL,37,198.12,11.9,3.5,2013-14
Vitor Faverani,BOS,26,210.82,4.4,3.5,2013-14
Wayne Ellington,DAL,26,193.04,3.2,1,2013-14
Wesley Johnson,LAL,26,200.66,9.1,4.4,2013-14
Wesley Matthews,POR,27,195.58,16.4,3.5,2013-14
Will Barton,POR,23,198.12,4,1.8,2013-14
Will Bynum,DET,31,182.88,8.7,1.8,2013-14
Willie Green,LAC,32,190.5,5,1.4,2013-14
Wilson Chandler,DEN,27,203.2,13.6,4.7,2013-14
Xavier Henry,LAL,23,198.12,10,2.7,2013-14
Zach Randolph,MEM,32,205.74,17.4,10.1,2013-14
Zaza Pachulia,MIL,30,210.82,7.7,6.3,2013-14
Tyler Hansbrough,TOR,28,205.74,4.9,4.5,2013-14
Ty Lawson,DEN,26,180.34,17.6,3.5,2013-14
Troy Daniels,HOU,22,193.04,8.4,0.8,2013-14
Tristan Thompson,CLE,23,205.74,11.7,9.2,2013-14
Terrence Jones,HOU,22,205.74,12.1,6.9,2013-14
Terrence Ross,TOR,23,198.12,10.9,3.1,2013-14
Thabo Sefolosha,OKC,30,200.66,6.3,3.6,2013-14
Thaddeus Young,PHI,26,203.2,17.9,6,2013-14
Thomas Robinson,POR,23,208.28,4.8,4.4,2013-14
Tiago Splitter,SAS,29,210.82,8.2,6.2,2013-14
Tim Duncan,SAS,38,210.82,15.1,9.7,2013-14
Timofey Mozgov,DEN,27,215.9,9.4,6.4,2013-14
Tobias Harris,ORL,21,205.74,14.6,7,2013-14
Toney Douglas,MIA,28,187.96,4,1.7,2013-14
Reggie Jackson,OKC,24,190.5,13.1,3.9,2013-14
Tony Allen,MEM,32,193.04,9,3.8,2013-14
Tony Mitchell,DET,22,203.2,1,1.2,2013-14
Tony Parker,SAS,32,187.96,16.7,2.3,2013-14
Tony Snell,CHI,22,200.66,4.5,1.6,2013-14
Tony Wroten,PHI,21,198.12,13,3.2,2013-14
Tornike Shengelia,CHI,22,205.74,1.1,0.6,2013-14
Toure' Murry,NYK,24,195.58,2.7,0.9,2013-14
Travis Outlaw,SAC,29,205.74,5.4,2.7,2013-14
Trevor Ariza,WAS,28,203.2,14.4,6.2,2013-14
Trevor Booker,WAS,26,203.2,6.8,5.3,2013-14
Trey Burke,UTA,21,185.42,12.8,3,2013-14
Tony Mitchell,MIL,24,198.12,2,0.3,2013-14
Reggie Evans,SAC,34,203.2,4,6.2,2013-14
Tim Hardaway Jr.,NYK,22,198.12,10.2,1.5,2013-14
Raymond Felton,NYK,30,185.42,9.7,3,2013-14
Markieff Morris,PHX,24,208.28,13.8,6,2013-14
Marquis Teague,BKN,21,187.96,2.7,1,2013-14
Marreese Speights,GSW,26,208.28,6.4,3.7,2013-14
Martell Webster,WAS,27,200.66,9.7,2.8,2013-14
Marvin Williams,UTA,28,205.74,9.1,5.1,2013-14
Mason Plumlee,BKN,24,210.82,7.4,4.4,2013-14
Matt Barnes,LAC,34,200.66,9.9,4.6,2013-14
Matt Bonner,SAS,34,208.28,3.2,2.1,2013-14
Matthew Dellavedova,CLE,23,193.04,4.7,1.7,2013-14
Maurice Harkless,ORL,21,205.74,7.4,3.3,2013-14
Melvin Ely,NOP,36,208.28,3,0.5,2013-14
Metta World Peace,NYK,34,200.66,4.8,2,2013-14
Meyers Leonard,POR,22,215.9,2.5,2.8,2013-14
Michael Beasley,MIA,25,208.28,7.9,3.1,2013-14
Michael Carter-Williams,PHI,22,198.12,16.7,6.2,2013-14
Michael Kidd-Gilchrist,CHA,20,200.66,7.2,5.2,2013-14
Mike Conley,MEM,26,185.42,17.2,2.9,2013-14
Mike Dunleavy,CHI,33,205.74,11.3,4.2,2013-14
Mike Harris,UTA,31,198.12,4.2,1.7,2013-14
Mike James,CHI,39,187.96,1,0.6,2013-14
Mike Miller,MEM,34,203.2,7.1,2.5,2013-14
Mario Chalmers,MIA,28,187.96,9.8,2.9,2013-14
Marcus Thornton,BKN,27,193.04,9.8,2.8,2013-14
Marcus Morris,PHX,24,205.74,9.7,3.9,2013-14
Marco Belinelli,SAS,28,195.58,11.4,2.8,2013-14
Reggie Bullock,LAC,23,200.66,2.7,1.3,2013-14
Lance Stephenson,IND,23,195.58,13.8,7.2,2013-14
Lance Thomas,NOP,26,203.2,1.2,1.4,2013-14
Landry Fields,TOR,26,200.66,2.3,2,2013-14
Larry Sanders,MIL,25,210.82,7.7,7.2,2013-14
Lavoy Allen,IND,25,205.74,4.7,4.8,2013-14
LeBron James,MIA,29,203.2,27.1,6.9,2013-14
Leandro Barbosa,PHX,31,190.5,7.5,1.9,2013-14
Lorenzo Brown,PHI,23,195.58,2.5,1.1,2013-14
Lou Amundson,CHI,31,205.74,2,2.9,2013-14
Mike Muscala,ATL,22,210.82,3.8,2.6,2013-14
Lou Williams,ATL,27,185.42,10.4,2.1,2013-14
Luis Scola,IND,34,205.74,7.6,4.8,2013-14
Luke Babbitt,NOP,25,205.74,6.3,3.3,2013-14
Luke Ridnour,CHA,33,187.96,5,1.6,2013-14
Luol Deng,CLE,29,205.74,16,5.7,2013-14
Maalik Wayns,LAC,23,185.42,1,1,2013-14
Malcolm Thomas,UTA,25,205.74,1.9,2.6,2013-14
Manny Harris,LAL,24,195.58,8.1,3.8,2013-14
Manu Ginobili,SAS,36,198.12,12.3,3,2013-14
MarShon Brooks,LAL,25,195.58,4.5,1.5,2013-14
Marcin Gortat,WAS,30,210.82,13.2,9.5,2013-14
Luc Mbah a Moute,MIN,27,203.2,3.5,2.3,2013-14
Mike Scott,ATL,25,203.2,9.6,3.6,2013-14
Marc Gasol,MEM,29,215.9,14.6,7.2,2013-14
Miroslav Raduljica,MIL,26,213.36,3.8,2.3,2013-14
Pablo Prigioni,NYK,37,190.5,3.8,2,2013-14
Patrick Beverley,HOU,25,185.42,10.2,3.5,2013-14
Patrick Patterson,TOR,25,205.74,8.5,5.3,2013-14
Patty Mills,SAS,25,182.88,10.2,2.1,2013-14
Pau Gasol,LAL,33,213.36,17.4,9.7,2013-14
Paul George,IND,24,205.74,21.7,6.8,2013-14
Paul Millsap,ATL,29,203.2,17.9,8.5,2013-14
Paul Pierce,BKN,36,200.66,13.5,4.6,2013-14
Pero Antic,ATL,31,210.82,7,4.2,2013-14
Perry Jones III,OKC,22,210.82,3.5,1.8,2013-14
PJ Tucker,PHX,29,198.12,9.4,6.5,2013-14
Phil Pressey,BOS,23,180.34,2.8,1.4,2013-14
Quincy Miller,DEN,21,205.74,4.9,2.8,2013-14
Quincy Pondexter,MEM,26,198.12,6.3,1.7,2013-14
Rajon Rondo,BOS,28,185.42,11.7,5.5,2013-14
Ramon Sessions,MIL,28,190.5,12.3,2.4,2013-14
Randy Foye,DEN,30,193.04,13.2,2.9,2013-14
Rashard Lewis,MIA,34,208.28,4.5,1.8,2013-14
Rasual Butler,IND,35,200.66,2.7,0.8,2013-14
Ray Allen,MIA,38,195.58,9.6,2.8,2013-14
Miles Plumlee,PHX,25,210.82,8.1,7.8,2013-14
Ray McCallum,SAC,23,190.5,6.2,1.8,2013-14
Quincy Acy,SAC,23,200.66,2.7,3.4,2013-14
Otto Porter Jr.,WAS,21,203.2,2.1,1.5,2013-14
Peyton Siva,DET,23,182.88,2.3,0.6,2013-14
Orlando Johnson,SAC,25,195.58,2.2,1.2,2013-14
Othyus Jeffers,MIN,28,195.58,1.5,1.5,2013-14
Monta Ellis,DAL,28,190.5,19,3.6,2013-14
Mustafa Shakur,OKC,29,190.5,0.3,0,2013-14
Nando De Colo,TOR,27,195.58,3.8,1.6,2013-14
Nate Robinson,DEN,30,175.26,10.4,1.8,2013-14
Nate Wolters,MIL,23,193.04,7.2,2.6,2013-14
Nazr Mohammed,CHI,36,208.28,1.6,2.2,2013-14
Nemanja Nedovic,GSW,23,190.5,1.1,0.6,2013-14
Nene,WAS,31,210.82,14.2,5.5,2013-14
Nick Collison,OKC,33,208.28,4.2,3.6,2013-14
Nick Calathes,MEM,25,198.12,4.9,1.9,2013-14
Nicolas Batum,POR,25,203.2,13,7.5,2013-14
Nikola Pekovic,MIN,28,210.82,17.5,8.7,2013-14
Nikola Vucevic,ORL,23,213.36,14.2,11,2013-14
Norris Cole,MIA,25,187.96,6.4,2,2013-14
O.J. Mayo,MIL,26,193.04,11.7,2.4,2013-14
Ognjen Kuzmic,GSW,24,213.36,0.7,1,2013-14
Omer Asik,HOU,27,213.36,5.8,7.9,2013-14
Mirza Teletovic,BKN,28,205.74,8.6,3.7,2013-14
Omri Casspi,HOU,26,205.74,6.9,3.7,2013-14
Nick Young,LAL,29,200.66,17.9,2.6,2013-14
Mo Williams,POR,31,185.42,9.7,2.1,2013-14
Markieff Morris,PHX,25,208.28,15.3,6.2,2014-15
Mason Plumlee,BKN,25,210.82,8.7,6.2,2014-15
Marreese Speights,GSW,27,208.28,10.4,4.3,2014-15
Martell Webster,WAS,28,200.66,3.3,1.4,2014-15
Marvin Williams,CHA,29,205.74,7.4,4.9,2014-15
Maurice Harkless,ORL,22,205.74,3.5,2.4,2014-15
Matt Bonner,SAS,35,208.28,3.7,1.6,2014-15
Matthew Dellavedova,CLE,24,193.04,4.8,1.9,2014-15
Markel Brown,BKN,23,190.5,4.6,2.3,2014-15
Meyers Leonard,POR,23,215.9,5.9,4.5,2014-15
Michael Beasley,MIA,26,208.28,8.8,3.7,2014-15
Matt Barnes,LAC,35,200.66,10.1,4,2014-15
Mario Chalmers,MIA,29,187.96,10.2,2.6,2014-15
